tau,diff_Eeta_variance
14.499559729967716,0.0
14.52891106545348,0.0
14.558262400939242,0.0
14.58761373642501,0.0
14.616965071910775,0.0
14.646316407396537,0.0
14.6756677428823,0.0
14.705019078368066,0.0
14.734370413853831,0.0
14.763721749339595,0.0
14.793073084825359,0.0
14.822424420311126,0.0
14.85177575579689,0.0
14.881127091282654,0.0
14.910478426768417,0.0
14.939829762254185,0.0
14.969181097739948,0.0
14.998532433225712,0.0
15.027883768711476,0.0
15.057235104197243,0.0
15.086586439683007,0.0
15.11593777516877,0.0
15.145289110654533,0.0
15.174640446140302,0.0
15.203991781626065,0.0
15.233343117111827,0.0
15.262694452597596,0.0
15.29204578808336,0.0
15.321397123569122,0.0
15.350748459054886,0.0
15.380099794540655,0.0
15.409451130026417,0.0
15.43880246551218,0.0
15.468153800997944,0.0
15.497505136483712,0.0
15.526856471969475,0.0
15.55620780745524,0.0
15.585559142941005,0.0
15.61491047842677,0.0
15.644261813912534,0.0
15.673613149398298,0.0
15.702964484884063,0.0
15.732315820369829,0.0
15.761667155855593,0.0
15.791018491341356,0.0
15.820369826827122,0.0
15.849721162312887,0.0
15.879072497798651,0.0
15.908423833284417,0.0
15.937775168770182,0.0
15.967126504255946,0.0
15.996477839741708,0.0
16.025829175227475,0.0
16.05518051071324,0.0
16.084531846199003,0.0
16.113883181684766,0.0
16.143234517170534,0.0
16.172585852656297,0.0
16.20193718814206,0.0
16.231288523627825,0.0
16.260639859113592,0.0
16.289991194599356,0.0
16.31934253008512,0.0
16.348693865570887,0.0
16.378045201056647,0.0
16.407396536542414,0.0
16.436747872028178,0.0
16.466099207513942,0.0
16.495450542999706,0.0
16.524801878485473,0.0
16.554153213971237,0.0
16.583504549457,0.0
16.612855884942764,0.0
16.64220722042853,0.0
16.671558555914295,0.0
16.70090989140006,0.0
16.730261226885823,0.0
16.75961256237159,0.0
16.788963897857354,0.0
16.818315233343117,0.0
16.84766656882888,0.0
16.87701790431465,0.0
16.906369239800412,0.0
16.935720575286176,0.0
16.96507191077194,0.0
16.994423246257707,0.0
17.02377458174347,0.0
17.053125917229234,0.0
17.082477252714998,0.0
17.111828588200765,0.0
17.14117992368653,0.0
17.170531259172293,0.0
17.199882594658057,0.0
17.229233930143824,0.0
17.258585265629588,0.0
17.28793660111535,0.0
17.317287936601115,0.0
17.346639272086882,0.0
17.375990607572646,0.0
17.40534194305841,0.0
17.434693278544177,0.0
17.46404461402994,0.0
17.493395949515705,0.0
17.52274728500147,0.0
17.552098620487236,0.0
17.581449955973,0.0
17.610801291458763,0.0
17.640152626944527,0.0
17.669503962430294,0.0
17.698855297916058,0.0
17.728206633401822,0.0
17.757557968887586,0.0
17.786909304373353,0.0
17.816260639859117,0.0
17.845611975344877,0.0
17.874963310830644,0.0
17.90431464631641,0.0
17.93366598180217,0.0
17.963017317287935,0.0
17.992368652773706,0.0
18.021719988259466,0.0
18.05107132374523,0.0
18.080422659230997,0.0
18.10977399471676,0.0
18.139125330202525,0.0
18.16847666568829,0.0
18.197828001174056,0.0
18.22717933665982,0.0
18.256530672145583,0.0
18.285882007631347,0.0
18.315233343117114,0.0
18.344584678602878,0.0
18.373936014088642,0.0
18.403287349574406,0.0
18.432638685060173,0.0
18.461990020545937,0.0
18.4913413560317,0.0
18.520692691517468,0.0
18.550044027003228,0.0
18.579395362488995,0.0
18.60874669797476,0.0
18.638098033460523,0.0
18.667449368946286,0.0
18.696800704432054,0.0
18.726152039917817,0.0
18.75550337540358,0.0
18.784854710889345,0.0
18.814206046375112,0.0
18.843557381860876,0.0
18.87290871734664,0.0
18.902260052832403,0.0
18.93161138831817,0.0
18.960962723803934,0.0
18.990314059289698,0.0
19.019665394775462,0.0
