tau,diff_Eetaalpha2,diff_Eetaalpha2_variance,diff_Eetaalpha2_std,diff_Eetaalpha2_error,N_events
59.03614457831326,0.4223917719337311,1.0947609371240248e-05,0.003308717179095283,0.002339616354366699,2
59.277108433734945,0.42423021087562784,1.7222558890799155e-05,0.004150007095270941,0.002934498159038369,2
59.518072289156635,0.42622232610738836,2.257980451737046e-05,0.004751821179018678,0.0033600449786699623,2
59.759036144578324,0.4283419381253441,2.613791387855281e-05,0.005112525195884399,0.00361510123499694,2
60.0,0.43055525156568697,2.753122332548307e-05,0.005247020423581661,0.0037102037225389033,2
60.24096385542169,0.43282500125972867,2.686139129644988e-05,0.0051827976322108005,0.0036647913512538387,2
60.48192771084338,0.4351147553813485,2.4555281798907256e-05,0.004955328626731759,0.0035039464749698486,2
60.72289156626506,0.43739277913472024,2.119131911927464e-05,0.004603402993359873,0.0032550974731392172,2
60.96385542168676,0.43963491269605637,1.734702667668062e-05,0.004164976191610298,0.002945082908568163,2
61.20481927710844,0.44182604013301907,1.3498139199744434e-05,0.0036739813826072165,0.0025978971495946904,2
61.445783132530124,0.4439599103228459,9.975409047550936e-06,0.0031583870959005227,0.002233316933123346,2
61.68674698795182,0.44603729730935643,6.967389364103503e-06,0.0026395812857541445,0.0018664658266498615,2
61.927710843373504,0.4480627301628264,4.549521731896585e-06,0.0021329607900513747,0.0015082310386503428,2
62.16867469879518,0.4500402506079305,2.7206377924321085e-06,0.0016494355981462594,0.001166327096579709,2
62.40963855421688,0.45196883841074126,1.4338772750981228e-06,0.0011974461470555253,0.0008467222906886657,2
62.65060240963856,0.4538382505764954,6.163110477637703e-07,0.0007850548055796934,0.0005551175766284878,2
62.89156626506024,0.45562602918846395,1.7784056082791957e-07,0.00042171146632255513,0.0002981950375408011,2
63.132530120481924,0.45729633430659344,1.4255219312329003e-08,0.00011939522315540518,8.44251719344681e-05,2
63.37349397590362,0.45880105731169607,1.1454201797664758e-08,0.0001070243047053554,7.567761160893212e-05,2
63.6144578313253,0.46008338604802024,5.770127897894492e-08,0.00024021090520404131,0.00016985475998473654,2
63.855421686746986,0.46108365901632176,6.835256192912944e-08,0.00026144322888368987,0.00018486828003896373,2
64.09638554216868,0.46174700399421,2.3144869880389076e-08,0.00015213438099387355,0.00010757525245238579,2
64.33734939759036,0.4620319529590854,1.0913799303562834e-08,0.00010446913086439857,7.387083085888108e-05,2
64.57831325301206,0.46191900384151496,2.721248498268077e-07,0.000521655872991772,0.0003688664052382703,2
64.81927710843374,0.46141799574841036,1.2273984102509e-06,0.0011078801425474238,0.0007833895615372023,2
65.06024096385542,0.4605731996249165,3.48111851794564e-06,0.0018657755808096643,0.001319302565362783,2
65.30120481927712,0.4594652056225394,7.793009879851201e-06,0.0027915962960018414,0.0019739566712381504,2
65.5421686746988,0.45820899812325333,1.5016152832272887e-05,0.0038750681067915294,0.0027400869358720067,2
65.78313253012048,0.4569480184927732,2.6005864984384784e-05,0.005099594590198792,0.003605957916031798,2
66.02409638554217,0.4558444790979739,4.150903028834777e-05,0.006442750211543807,0.0045557123640736896,2
66.26506024096386,0.4550666557644399,6.204713013842513e-05,0.007877000072262608,0.005569880166503814,2
66.50602409638554,0.45477429283784954,8.780818814645716e-05,0.009370602336373962,0.006626016455852534,2
66.74698795180723,0.4551035527634173,0.00011856300689694825,0.010888664146576854,0.007699448256107324,2
66.98795180722892,0.4561530889727152,0.00015361933661517139,0.0123943267915273,0.008764112522531058,2
67.2289156626506,0.45797279175334815,0.0001918238419089153,0.01385004844428045,0.009793463174712897,2
