tau,diff_Eeta,diff_Eeta_variance,diff_Eeta_std,diff_Eeta_error,N_events
25.265643447461628,0.0,0.0,0.0,0.0,1
25.383707201889024,0.0,0.0,0.0,0.0,1
25.501770956316413,0.0,0.0,0.0,0.0,1
25.6198347107438,0.0,0.0,0.0,0.0,1
25.7378984651712,0.0,0.0,0.0,0.0,1
25.85596221959858,0.0,0.0,0.0,0.0,1
25.97402597402597,0.0,0.0,0.0,0.0,1
26.09208972845337,0.0,0.0,0.0,0.0,1
26.210153482880756,0.0,0.0,0.0,0.0,1
26.328217237308152,0.0,0.0,0.0,0.0,1
26.44628099173554,0.0,0.0,0.0,0.0,1
26.564344746162927,0.0,0.0,0.0,0.0,1
26.682408500590324,0.0,0.0,0.0,0.0,1
26.800472255017713,0.0,0.0,0.0,0.0,1
26.9185360094451,0.0,0.0,0.0,0.0,1
27.036599763872495,0.0,0.0,0.0,0.0,1
27.154663518299884,0.0,0.0,0.0,0.0,1
27.27272727272727,0.0,0.0,0.0,0.0,1
27.39079102715467,0.0,0.0,0.0,0.0,1
27.50885478158206,0.0,0.0,0.0,0.0,1
27.62691853600944,0.0,0.0,0.0,0.0,1
27.74498229043684,0.0,0.0,0.0,0.0,1
27.86304604486423,0.0,0.0,0.0,0.0,1
27.981109799291623,0.0,0.0,0.0,0.0,1
28.099173553719012,0.0,0.0,0.0,0.0,1
28.2172373081464,0.0,0.0,0.0,0.0,1
28.335301062573794,0.0,0.0,0.0,0.0,1
28.453364817001184,0.0,0.0,0.0,0.0,1
28.571428571428573,0.0,0.0,0.0,0.0,1
28.68949232585597,0.0,0.0,0.0,0.0,1
28.80755608028336,0.0,0.0,0.0,0.0,1
28.92561983471074,0.0,0.0,0.0,0.0,1
29.04368358913814,0.0,0.0,0.0,0.0,1
29.16174734356553,0.0,0.0,0.0,0.0,1
29.279811097992912,0.0,0.0,0.0,0.0,1
29.397874852420312,0.0,0.0,0.0,0.0,1
29.5159386068477,0.0,0.0,0.0,0.0,1
29.634002361275087,0.0,0.0,0.0,0.0,1
29.752066115702483,0.0,0.0,0.0,0.0,1
29.870129870129873,0.0,0.0,0.0,0.0,1
29.988193624557265,0.0,0.0,0.0,0.0,1
30.106257378984655,0.0,0.0,0.0,0.0,1
30.224321133412044,0.0,0.0,0.0,0.0,1
30.34238488783944,0.0,0.0,0.0,0.0,1
30.46044864226683,0.0,0.0,0.0,0.0,1
30.57851239669422,0.0,0.0,0.0,0.0,1
30.69657615112161,0.0,0.0,0.0,0.0,1
30.814639905549,0.0,0.0,0.0,0.0,1
30.93270365997639,0.0,0.0,0.0,0.0,1
31.050767414403783,0.0,0.0,0.0,0.0,1
31.168831168831172,0.0,0.0,0.0,0.0,1
31.28689492325856,0.0,0.0,0.0,0.0,1
31.404958677685954,0.0,0.0,0.0,0.0,1
31.523022432113343,0.0,0.0,0.0,0.0,1
31.641086186540736,0.0,0.0,0.0,0.0,1
31.759149940968125,0.0,0.0,0.0,0.0,1
31.877213695395515,0.0,0.0,0.0,0.0,1
31.99527744982291,0.0,0.0,0.0,0.0,1
32.1133412042503,0.0,0.0,0.0,0.0,1
32.231404958677686,0.0,0.0,0.0,0.0,1
32.34946871310508,0.0,0.0,0.0,0.0,1
32.46753246753247,0.0,0.0,0.0,0.0,1
32.58559622195986,0.0,0.0,0.0,0.0,1
32.70365997638726,0.0,0.0,0.0,0.0,1
32.82172373081465,0.0,0.0,0.0,0.0,1
32.939787485242036,0.0,0.0,0.0,0.0,1
33.057851239669425,0.0,0.0,0.0,0.0,1
