tau,diff_Eeta
86.18654073199528,0.0
86.30460448642266,0.0
86.42266824085006,0.0
86.54073199527745,0.0
86.65879574970485,0.0
86.77685950413223,0.0
86.89492325855963,0.0
87.01298701298701,0.0
87.13105076741441,0.0
87.24911452184179,0.0
87.36717827626919,0.0
87.48524203069657,0.0
87.60330578512396,0.0
87.72136953955135,0.0
87.83943329397876,0.0
87.95749704840615,0.0
88.07556080283354,0.0
88.19362455726093,0.0
88.31168831168831,0.0
88.42975206611571,0.0
88.5478158205431,0.0
88.66587957497049,0.0
88.78394332939787,0.0
88.90200708382527,0.0
89.02007083825265,0.0
89.13813459268006,0.0
89.25619834710744,0.0
89.37426210153484,0.0
89.49232585596222,0.0
89.61038961038962,0.0
89.728453364817,0.0
89.8465171192444,0.0
89.96458087367178,0.0
90.08264462809917,0.0
90.20070838252656,0.0
90.31877213695395,0.0
90.43683589138136,0.0
90.55489964580875,0.0
90.67296340023614,0.0
90.79102715466352,0.0
90.9090909090909,0.0
91.0271546635183,0.0
91.14521841794569,0.0
91.26328217237308,0.0
91.38134592680046,0.0
91.49940968122786,0.0
91.61747343565524,0.0
91.73553719008265,0.0
91.85360094451005,0.0
91.97166469893743,0.0
92.08972845336483,0.0
92.20779220779221,0.0
92.3258559622196,0.0
92.443919716647,0.0
92.56198347107438,0.0
92.68004722550177,0.0
92.79811097992916,0.0
92.91617473435655,0.0
93.03423848878394,0.0
93.15230224321134,0.0
93.27036599763873,0.0
93.38842975206612,0.0
93.50649350649351,0.0
93.6245572609209,0.0
93.7426210153483,0.0
93.8606847697757,0.0
93.97874852420307,0.0
94.09681227863045,0.0
94.21487603305785,0.0
94.33293978748523,0.0
94.45100354191264,0.0
94.56906729634004,0.0
94.68713105076742,0.0
94.80519480519482,0.0
94.9232585596222,0.0
95.04132231404961,0.0
95.15938606847699,0.0
95.27744982290437,0.0
95.39551357733176,0.0
95.51357733175915,0.0
95.63164108618653,0.0
95.74970484061394,0.0
95.86776859504133,0.0
95.98583234946872,0.0
96.1038961038961,0.0
96.2219598583235,0.0
96.34002361275088,0.0
96.4580873671783,0.0
96.57615112160569,0.0
96.69421487603306,0.0
96.81227863046044,0.0
96.93034238488784,0.0
97.04840613931525,0.0
97.16646989374263,0.0
97.28453364817003,0.0
97.40259740259741,0.0
97.5206611570248,0.0
97.63872491145219,0.0
97.7567886658796,0.0
97.87485242030698,0.0
97.99291617473436,0.0
98.11097992916174,0.0
98.22904368358914,0.0
98.34710743801654,0.0
98.46517119244393,0.0
98.58323494687131,0.0
98.70129870129871,0.0
98.8193624557261,0.0
98.93742621015349,0.0
99.0554899645809,0.0
99.17355371900828,0.0
99.29161747343568,0.0
99.40968122786305,0.0
99.52774498229043,0.0
99.64580873671783,0.0
99.76387249114522,0.0
99.88193624557262,0.0
100.0,0.0
