tau,diff_Eeta,diff_Eeta_variance,diff_Eeta_std,diff_Eeta_error,N_events
18.313253012048193,2.2079821928611664e-11,2.3576881946760264e-24,1.5354765366738843e-12,1.0857458714349381e-12,2
18.554216867469883,2.2166654667096995e-11,2.0764162321821025e-24,1.4409775266054994e-12,1.0189249806001671e-12,2
18.79518072289157,2.2205039269467228e-11,1.7525070210035766e-24,1.3238228812811693e-12,9.360841364438286e-13,2
19.03614457831325,2.219411188403025e-11,1.4107485139147327e-24,1.187749348101161e-12,8.39865618392232e-13,2
19.27710843373494,2.2138712461426917e-11,1.0760889736432582e-24,1.0373470844626971e-12,7.335151578676674e-13,2
19.518072289156628,2.2048303097505272e-11,7.706368790589664e-25,8.778592592545609e-13,6.207402351462994e-13,2
19.759036144578314,2.1935458993484854e-11,5.11174108317454e-25,7.149644105250652e-13,5.055561829893162e-13,2
20.000000000000004,2.181413845342607e-11,3.075159293817963e-25,5.545411881743288e-13,3.9211983460531316e-13,2
20.240963855421686,2.16979491590111e-11,1.6193939954113162e-25,4.024169473830987e-13,2.8455175235897914e-13,2
20.481927710843372,2.1598613370309162e-11,6.975199540080209e-26,2.641060306028662e-13,1.867511651915485e-13,2
20.722891566265062,2.1524797921674543e-11,2.089442586122698e-26,1.4454904310035048e-13,1.0221160859028435e-13,2
20.96385542168675,2.148142104188173e-11,2.2914665283784395e-27,4.786926496593027e-14,3.384868186782492e-14,2
21.20481927710843,2.1469483760924554e-11,5.214358172631929e-28,2.283496917587569e-14,1.614676155244749e-14,2
21.44578313253012,2.148640664831892e-11,4.3090693787153724e-27,6.564350218197817e-14,4.641696553371069e-14,2
21.686746987951807,2.152679090849132e-11,6.383766077603936e-27,7.989847356241505e-14,5.6496752462437763e-14,2
21.927710843373497,2.1583473953013085e-11,4.3838993049976005e-27,6.621102102367551e-14,4.6818261955126014e-14,2
22.168674698795183,2.1648719421036584e-11,6.9644646066538235e-28,2.6390272083958936e-14,1.8660740347925403e-14,2
22.409638554216873,2.1715373667322235e-11,1.346703968196206e-27,3.6697465419238506e-14,2.5949026650302376e-14,2
22.650602409638555,2.1777835326958788e-11,1.4238303979183181e-26,1.1932436456643372e-13,8.437506734570106e-14,2
22.89156626506024,2.1832718879359898e-11,4.7146214236085534e-26,2.1713179001722786e-13,1.5353536113235533e-13,2
23.13253012048193,2.1879141668822146e-11,1.058683336569686e-25,3.25374144112541e-13,2.300742637247467e-13,2
23.373493975903617,2.1918619324009642e-11,1.9285680050343604e-25,4.391546430398249e-13,3.105292260830178e-13,2
23.614457831325304,2.1954609073175735e-11,3.0651176068101483e-25,5.536350428585738e-13,3.9147909310780234e-13,2
23.855421686746993,2.1991786755939892e-11,4.411703088173807e-25,6.642065257262839e-13,4.696649384494124e-13,2
24.096385542168676,2.203517562400698e-11,5.876991977795159e-25,7.666154171287686e-13,5.42078960013906e-13,2
24.337349397590362,2.208925977899829e-11,7.3452502207774355e-25,8.570443524565946e-13,6.060218733996915e-13,2
24.578313253012052,2.2157211338234382e-11,8.68915003635316e-25,9.321561047567709e-13,6.591339027979504e-13,2
24.819277108433738,2.224033964334621e-11,9.783438493139871e-25,9.891126575441177e-13,6.994082675068929e-13,2
25.060240963855428,2.2337836601517882e-11,1.0518254917689755e-24,1.0255854385515502e-12,7.251984182859803e-13,2
25.301204819277107,2.2446849593638598e-11,1.0811284361591255e-24,1.0397732618985379e-12,7.352307243849122e-13,2
25.542168674698797,2.2562868033548315e-11,1.061810892928455e-24,1.0304420861593605e-12,7.286325867432964e-13,2
25.783132530120486,2.2680367339694402e-11,9.939994606169088e-25,9.969952159448453e-13,7.049820780051464e-13,2
26.024096385542165,2.2793619853415545e-11,8.828003553510879e-25,9.395745608258495e-13,6.643795433903304e-13,2
26.265060240963855,2.2897560027663905e-11,7.381971604448346e-25,8.591840084899361e-13,6.07534838690274e-13,2
26.506024096385545,2.298858345120895e-11,5.742855221014369e-25,7.578162851914948e-13,5.358570341525046e-13,2
26.746987951807228,2.3065166740824726e-11,4.077544905146459e-25,6.385565679833275e-13,4.5152767939221946e-13,2
26.987951807228917,2.312821711145128e-11,2.556630516673033e-25,5.056313396807039e-13,3.575353490686643e-13,2
27.228915662650607,2.3181094024010354e-11,1.3276625847766122e-25,3.643710450593752e-13,2.5764923682951325e-13,2
27.46987951807229,2.3229286867809926e-11,4.886792933977896e-26,2.2106091771224275e-13,1.5631367396964822e-13,2
27.710843373493976,2.327977732060715e-11,6.833648501936775e-27,8.26658847526401e-14,5.845360768137743e-14,2
27.951807228915666,2.3340157479581655e-11,1.8982043231565988e-27,4.356838674034877e-14,3.080750170945868e-14,2
28.192771084337352,2.341760973210246e-11,2.2685662652311558e-26,1.5061760405846176e-13,1.0650272919580876e-13,2
28.433734939759038,2.3517876943184847e-11,5.393782206055389e-26,2.322451766141848e-13,1.6422213928175744e-13,2
28.674698795180728,2.364435844960414e-11,8.041704594154523e-26,2.8357899418247684e-13,2.0052062978848987e-13,2
28.91566265060241,2.3797456952363544e-11,9.098436405618702e-26,3.0163614514210166e-13,2.1328896368094977e-13,2
29.1566265060241,2.3974274258450473e-11,8.164281990888597e-26,2.857320771437571e-13,2.0204308935086838e-13,2
29.397590361445786,2.4168712793490178e-11,5.650981393547692e-26,2.377179293521566e-13,1.6809195985453455e-13,2
29.638554216867472,2.4371989790149003e-11,2.624543144326914e-26,1.6200441797453902e-13,1.1455442253197634e-13,2
29.879518072289162,2.4573518416755245e-11,4.270747907901392e-27,6.535095950253058e-14,4.621010662128682e-14,2
30.120481927710845,2.4762061801994075e-11,1.89901517573855e-27,4.35776912621418e-14,3.081408099991422e-14,2
30.36144578313253,2.4927028469249236e-11,2.3981826667158246e-26,1.5486066856099467e-13,1.0950302887856171e-13,2
30.60240963855422,2.5059756253510298e-11,6.66294435650885e-26,2.5812679745638286e-13,1.8252320888737478e-13,2
30.84337349397591,2.515462931037932e-11,1.1795709946730129e-25,3.4344883093017115e-13,2.428549973413161e-13,2
31.08433734939759,2.520988975100837e-11,1.6180087906898533e-25,4.022447999278366e-13,2.8443002572599936e-13,2
31.32530120481928,2.52280396030956e-11,1.8326888801497637e-25,4.2809915675574085e-13,3.0271181676222715e-13,2
31.566265060240962,2.5215775891483144e-11,1.7423838428378172e-25,4.17418715780428e-13,2.9515960452252074e-13,2
31.80722891566265,2.5183455836793965e-11,1.367887469180106e-25,3.698496274406811e-13,2.615231795826238e-13,2
32.04819277108434,2.514414396648154e-11,8.317546087452245e-26,2.8840156184480425e-13,2.0393070008525253e-13,2
32.28915662650603,2.5112341891864733e-11,3.213153216405343e-26,1.7925270476077462e-13,1.2675080308237384e-13,2
32.53012048192771,2.510253898633302e-11,2.62571247555454e-27,5.124170640752062e-14,3.623335808032799e-14,2
32.7710843373494,2.5127743903016147e-11,7.210229941137338e-27,8.491307285181321e-14,6.004260962490445e-14,2
33.01204819277108,2.5198160239472072e-11,4.734757701752595e-26,2.1759498389789676e-13,1.5386288866638042e-13,2
33.25301204819277,2.5320154146890867e-11,1.1247591517814168e-25,3.353742911705393e-13,2.3714543552232e-13,2
33.49397590361446,2.5495628871787047e-11,1.8325763872640893e-25,4.2808601790575795e-13,3.0270252619230725e-13,2
33.734939759036145,2.5721874740816868e-11,2.3793723669632325e-25,4.877881063497995e-13,3.44918277782088e-13,2
33.975903614457835,2.5991908331211313e-11,2.595903153386129e-25,5.095000641203227e-13,3.602709503544609e-13,2
34.21686746987952,2.6295258069233116e-11,2.4171679382646e-25,4.916470215779406e-13,3.4764694290793063e-13,2
34.45783132530121,2.6619102211912812e-11,1.9024236156390512e-25,4.3616781353500297e-13,3.084172186859102e-13,2
34.6987951807229,2.6949625501022287e-11,1.213015112051513e-25,3.482836648554613e-13,2.462737411957995e-13,2
34.93975903614458,2.7273437691079268e-11,5.567765072489984e-26,2.3596112121470315e-13,1.6684970890729752e-13,2
35.18072289156627,2.7578893426411985e-11,1.1910276312810725e-26,1.0913421238461716e-13,7.716954163661569e-14,2
35.42168674698795,2.785716876929777e-11,4.505940052730245e-28,2.1227199656879485e-14,1.5009896822980238e-14,2
35.66265060240964,2.810298265326065e-11,2.076635642307952e-26,1.4410536569843442e-13,1.0189788129073028e-13,2
35.903614457831324,2.831489702347859e-11,6.219158780402261e-26,2.4938241278009684e-13,1.763399951854692e-13,2
36.144578313253014,2.8495181285835074e-11,1.080192017199564e-25,3.2866274769124107e-13,2.3239965761587987e-13,2
36.385542168674704,2.8649278167416696e-11,1.413037898031372e-25,3.7590396353741364e-13,2.658042416922059e-13,2
36.626506024096386,2.8784952792763856e-11,1.50399563082411e-25,3.87813825285292e-13,2.7422578569712494e-13,2
36.867469879518076,2.8911239505746303e-11,1.3249322335038448e-25,3.639961859008752e-13,2.57384171376548e-13,2
37.108433734939766,2.9037318347128638e-11,9.415862785041954e-26,3.0685277878881844e-13,2.169776807075091e-13,2
37.34939759036145,2.9171453903199635e-11,4.8959791423734444e-26,2.2126859565635255e-13,1.5646052445223114e-13,2
37.59036144578314,2.93201143613345e-11,1.3024404181652283e-26,1.14124511747706e-13,8.069821615640671e-14,2
37.83132530120483,2.948736074832472e-11,3.980185246739078e-29,6.308870934437538e-15,4.4610454193714934e-15,2
38.0722891566265,2.967455950367534e-11,1.7170899704347404e-26,1.3103777968336995e-13,9.265770260573969e-14,2
38.31325301204819,2.98804304982344e-11,6.300856365613152e-26,2.510150665918911e-13,1.7749445576711899e-13,2
38.55421686746988,3.0101402251602e-11,1.279938083058991e-25,3.5776222313975396e-13,2.5297609403449476e-13,2
38.795180722891565,3.033221099509712e-11,1.9704946680399292e-25,4.439025420111862e-13,3.13886497642056e-13,2
39.036144578313255,3.0566654190292304e-11,2.535895028138638e-25,5.035767099597278e-13,3.5608250646013474e-13,2
39.277108433734945,3.0798394893865564e-11,2.8379627064184034e-25,5.327253238225496e-13,3.766936889847242e-13,2
39.51807228915663,3.102171237000499e-11,2.800900679153496e-25,5.292353615503688e-13,3.7422591299597997e-13,2
39.75903614457832,3.123210648016444e-11,2.4300781047277668e-25,4.929582238615932e-13,3.485741029342087e-13,2
40.00000000000001,3.1426686925526553e-11,1.8114788685908003e-25,4.2561471645031263e-13,3.0095505217480564e-13,2
40.24096385542169,3.160431019744635e-11,1.0930093634399349e-25,3.30606921197959e-13,2.3377439588628333e-13,2
40.48192771084337,3.1765462783660884e-11,4.526618023042612e-26,2.1275850213428869e-13,1.5044297961424806e-13,2
40.72289156626506,3.1911923885186525e-11,6.084662690328645e-27,7.800424789925639e-14,5.5157332650920696e-14,2
40.963855421686745,3.2046269866842786e-11,4.482640974204047e-27,6.695252776560454e-14,4.7342586400639575e-14,2
41.204819277108435,3.217130202430947e-11,4.6224475728634154e-26,2.149987807608084e-13,1.5202709582280743e-13,2
41.445783132530124,3.228948662332185e-11,1.288617409219426e-25,3.5897317576936385e-13,2.538323668505876e-13,2
41.68674698795181,3.240249099710303e-11,2.4208197829189217e-25,4.920182702826107e-13,3.479094553845096e-13,2
41.9277108433735,3.251088304366803e-11,3.6955740542800034e-25,6.079123336699136e-13,4.2985893350493503e-13,2
42.168674698795186,3.261403651960342e-11,4.919195963199688e-25,7.013697999771368e-13,4.959433416832858e-13,2
42.40963855421686,3.271025482461609e-11,5.902835838604803e-25,7.682991499803187e-13,5.432695389309436e-13,2
42.65060240963855,3.279709560123428e-11,6.496471843435158e-25,8.060069381484974e-13,5.699329716482087e-13,2
42.89156626506024,3.287185128574114e-11,6.615172752966907e-25,8.133371227828536e-13,5.751161949105114e-13,2
43.13253012048193,3.293211989676717e-11,6.252636212142171e-25,7.907361261598063e-13,5.591348769367803e-13,2
43.373493975903614,3.29763880202295e-11,5.479498204410509e-25,7.40236327425945e-13,5.234261268035112e-13,2
43.6144578313253,3.3004545241245296e-11,4.426959854490572e-25,6.653540301591757e-13,4.704763466153518e-13,2
43.85542168674699,3.3018256219279565e-11,3.259294099397109e-25,5.709022770489805e-13,4.036888714961752e-13,2
44.096385542168676,3.302113228007247e-11,2.1411350509365304e-25,4.62724005313808e-13,3.2719528197519366e-13,2
44.337349397590366,3.3018667076771536e-11,1.2065661804941363e-25,3.473566150937875e-13,2.4561821802282256e-13,2
44.578313253012055,3.3017928175338675e-11,5.365922436084238e-26,2.316446078820795e-13,1.6379747305871716e-13,2
44.819277108433745,3.302702549182954e-11,1.4962673222752077e-26,1.2232200628975998e-13,8.649472013583279e-14,2
45.06024096385542,3.305440521462251e-11,6.548597744379201e-28,2.5590228104452686e-14,1.809502382476906e-14,2
45.30120481927711,3.310804101403816e-11,2.8388182961255575e-27,5.3280562085300465e-14,3.767504675594681e-14,2
45.5421686746988,3.319461008678012e-11,1.216570710687216e-26,1.1029826429673388e-13,7.799265063732659e-14,2
45.78313253012048,3.331874765745078e-11,2.0453969515469575e-26,1.4301737487266915e-13,1.011285555999629e-13,2
46.02409638554217,3.348246872267134e-11,2.271260187658367e-26,1.5070700672690593e-13,1.0656594642892182e-13,2
46.26506024096386,3.368483011205501e-11,1.806403488827257e-26,1.344025107216103e-13,9.50369267397483e-14,2
46.506024096385545,3.392188079348221e-11,9.376614555244996e-27,9.683292082367957e-14,6.847121495652387e-14,2
46.746987951807235,3.418691651731717e-11,1.783014696351675e-27,4.222575868296122e-14,2.9858120305468617e-14,2
46.987951807228924,3.44710201373254e-11,5.759759955092107e-28,2.3999499901231497e-14,1.697020912524667e-14,2
47.22891566265061,3.4763835559298335e-11,9.144841963543641e-27,9.562866705932715e-14,6.761967895348084e-14,2
47.4698795180723,3.5054495499117164e-11,2.759327646851765e-26,1.6611224057400961e-13,1.1745909174797335e-13,2
47.71084337349399,3.533260468392163e-11,5.246518294049217e-26,2.290527950942581e-13,1.6196478466088265e-13,2
47.95180722891566,3.558917324409253e-11,7.76645540634106e-26,2.7868360924785404e-13,1.9705906990469962e-13,2
48.19277108433735,3.5817400739469066e-11,9.628765878895009e-26,3.103025278481471e-13,2.1941702166075228e-13,2
48.43373493975904,3.6013228799520607e-11,1.0280298296983234e-25,3.206290426175276e-13,2.2671897028020432e-13,2
48.674698795180724,3.617560744459027e-11,9.49004686339286e-26,3.080591966391015e-13,2.1783074695038874e-13,2
48.915662650602414,3.630645329944295e-11,7.442051295416742e-26,2.728012334176065e-13,1.9289960206564375e-13,2
49.156626506024104,3.6410312927104825e-11,4.7038596653366354e-26,2.1688383216221156e-13,1.5336002845162482e-13,2
49.397590361445786,3.649377711998151e-11,2.0746747335952163e-26,1.4403731230466696e-13,1.0184976027451454e-13,2
49.638554216867476,3.6564718368820045e-11,3.534978819462519e-27,5.945568786468221e-14,4.2041520069227506e-14,2
49.879518072289166,3.663144098603494e-11,9.330781811553845e-28,3.05463284398532e-14,2.159951598017169e-14,2
50.120481927710856,3.6701839780389056e-11,1.4151997115756634e-26,1.1896216674118135e-13,8.41189548073341e-14,2
50.36144578313253,3.678265837073713e-11,3.9435804985211645e-26,1.9858450338637112e-13,1.4042044898306593e-13,2
50.602409638554214,3.6878923075362524e-11,6.892253476996791e-26,2.625310167770047e-13,1.8563746223481927e-13,2
50.84337349397591,3.6993604846299315e-11,9.288682693657338e-26,3.0477340260687673e-13,2.1550733970862034e-13,2
51.08433734939759,3.7127532874761944e-11,1.0280680339977582e-25,3.206350002725464e-13,2.2672318297846807e-13,2
51.325301204819276,3.727955281840635e-11,9.43843359959858e-26,3.0722033786190946e-13,2.172375842205784e-13,2
51.56626506024097,3.744689386085733e-11,6.955878078603365e-26,2.6373998708203816e-13,1.8649233333576162e-13,2
51.807228915662655,3.7625685554997524e-11,3.674782943496209e-26,1.9169723376971846e-13,1.3555041393327075e-13,2
52.04819277108433,3.781155047230809e-11,9.007874368647356e-27,9.490982229804961e-14,6.711137894816107e-14,2
52.289156626506035,3.800019380994329e-11,4.264005507397859e-28,2.0649468534075784e-14,1.4601379228343223e-14,2
52.53012048192771,3.8187916611435415e-11,2.1666634786837775e-26,1.471959061483633e-13,1.040832234004063e-13,2
52.77108433734939,3.837199397375765e-11,7.59807608302688e-26,2.7564607893142395e-13,1.949112116198922e-13,2
53.01204819277109,3.8550881094685823e-11,1.57030906679803e-25,3.962712539155509e-13,2.8020609083298225e-13,2
53.25301204819277,3.872423495488266e-11,2.4944541428311117e-25,4.994451063761774e-13,3.5316102154903163e-13,2
53.493975903614455,3.8892764244628385e-11,3.3226849453803676e-25,5.764273540855229e-13,4.0759569093529233e-13,2
53.73493975903615,3.905794156157602e-11,3.8454455508907124e-25,6.201165657270182e-13,4.384886287516879e-13,2
53.975903614457835,3.922162743455522e-11,3.915042153571916e-25,6.257029769444857e-13,4.424388180060558e-13,2
54.216867469879524,3.938566393076261e-11,3.494658951646159e-25,5.911564049933113e-13,4.1801070271263144e-13,2
54.457831325301214,3.9551496130460993e-11,2.6780165760386473e-25,5.174955628832625e-13,3.659246217487043e-13,2
54.69879518072289,3.9719873191360096e-11,1.6711970783407922e-25,4.088027737602562e-13,2.8906721349374715e-13,2
54.93975903614458,3.989066835137557e-11,7.396823108523468e-26,2.7197101147959626e-13,1.9231254650338686e-13,2
55.18072289156627,4.006284073788859e-11,1.350157679621618e-26,1.1619628563863897e-13,8.216318152377066e-14,2
55.42168674698795,4.023454319198961e-11,2.2795934533911377e-27,4.774508826456537e-14,3.376087568022442e-14,2
55.66265060240964,4.040336149018836e-11,4.341846894911367e-26,2.0837098874150804e-13,1.4734053914166608e-13,2
55.90361445783133,4.0566653352630645e-11,1.256266368945255e-25,3.54438481114178e-13,2.506258535092953e-13,2
56.144578313253014,4.07219423518029e-11,2.2645094854915414e-25,4.758686253044575e-13,3.3648993190670217e-13,2
56.385542168674704,4.0867313903459696e-11,3.187293653567077e-25,5.64561214888791e-13,3.9920506344277976e-13,2
56.62650602409639,4.1001759097958025e-11,3.7825063264606375e-25,6.150208391965786e-13,4.3488540596694187e-13,2
56.867469879518076,4.11254176996536e-11,3.902952843377953e-25,6.24736171785975e-13,4.417551835223868e-13,2
57.108433734939766,4.1239683823008865e-11,3.5317050869897314e-25,5.942815062737298e-13,4.2022048301991006e-13,2
57.349397590361455,4.1347155257913297e-11,2.7787626088444663e-25,5.271396976935494e-13,3.727440548717354e-13,2
57.590361445783145,4.1451427974409585e-11,1.8427694320355185e-25,4.2927490399923434e-13,3.035431956110628e-13,2
57.83132530120482,4.155675819934162e-11,9.51773524141239e-26,3.0850826960411273e-13,2.1814828948919573e-13,2
58.07228915662651,4.16676326510654e-11,3.019505347248719e-26,1.7376723935335794e-13,1.228719932948253e-13,2
58.3132530120482,4.1788300372273894e-11,1.1756682307947603e-27,3.428801876450082e-14,2.4245290581830116e-14,2
58.55421686746988,4.19223252026531e-11,1.02312172447008e-26,1.011494797055368e-13,7.152348301327613e-14,2
58.79518072289157,4.207221545637493e-11,5.0572486869722694e-26,2.2488327387718877e-13,1.5901648793399174e-13,2
59.03614457831326,4.223917719337312e-11,1.0947609371240316e-25,3.3087171790952933e-13,2.339616354366706e-13,2
59.277108433734945,4.2423021087562787e-11,1.7222558890799183e-25,4.1500070952709446e-13,2.9344981590383713e-13,2
59.518072289156635,4.262223261073884e-11,2.257980451737043e-25,4.751821179018675e-13,3.36004497866996e-13,2
59.759036144578324,4.2834193812534416e-11,2.61379138785529e-25,5.112525195884408e-13,3.6151012349969466e-13,2
